objectid,type,pol_type,iso_ter,iso_sov,romnam,maplabel,Shape__Area,Shape__Length,total_country_area_km2,2025_Unclassified,2025_Potential,2025_Likely,2018_Unclassified,2018_Potential,2018_Likely,ch_Removal,ch_Downgrade,ch_NoChange,ch_Upgrade,ch_Addition
236,EEZ,200NM,IND,IND,Not Applicable,Not Applicable,2.48406E+12,38230065.53,2323472.559,0.918594877,0.05077614,0.030628983,0.992597517,0.001250291,0.006152191,0.001567989,0.000464349,0.922370257,2.67757943787583e-05,0.075570629
237,Land,State,IND,IND,India,India,3.53152E+12,41559684.61,2978132.195,0.791977221,0.067084193,0.140938586,0.89586215,0.045301221,0.058836629,0.024094502,0.002600221,0.829066946,0.016258899,0.127979431
238,Land,Sovereignty unsettled,xAP,IND,Arunachal Pradesh,Not Applicable,86299387231,2356354.16,66889.43898,0.187599611,0.044367194,0.768033195,0.588323079,0.349587328,0.062089594,0.032410434,0.000507748,0.216200922,0.317746995,0.433133901
239,EEZ,200NM,IRL,IRL,Not Applicable,Not Applicable,1.16301E+12,16278163.9,426932.8222,0.942662793,0.05205617,0.003005762,0.915089228,0.077201682,0.007709089,0.028014687,0.000364294,0.969024527,NA,0.000321216
240,Land,State,IRL,IRL,Ireland,Ireland,1.95593E+11,12150202.18,70184.95612,0.955178379,0.000458589,0.044363032,0.948905545,0.000704686,0.050389768,0.02459192,NA,0.957088994,NA,0.018319086
241,EEZ,200NM,IRN,IRN,Not Applicable,Not Applicable,2.90146E+11,9921936.027,215401.5669,0.902041127,0.009073882,0.088884991,0.973153888,0.000223525,0.026622587,0.001811872,0.000121726,0.925141769,NA,0.072924633
242,Land,State,IRN,IRN,Iran (Islamic Republic of),Iran (Islamic Republic of),2.29992E+12,13278352.82,1621193.684,0.922404176,0.005047954,0.07254787,0.951382427,0.007858091,0.040759481,0.001038128,2.07992984608415e-05,0.966168425,0.002756268,0.03001638
243,EEZ,200NM,IRQ,IRQ,Not Applicable,Not Applicable,1581429342,630353.8584,1186.673865,0.476017253,0.336712875,0.187269872,0.906761052,NA,0.093238948,0.006233568,0.015632718,0.541156348,NA,0.436977366
244,Land,State,IRQ,IRQ,Iraq,Iraq,6.36004E+11,4416579.537,445120.5523,0.922648317,0.002548564,0.074803119,0.931990399,0.001798987,0.066210614,0.029970051,0.000904832,0.929461586,0.0003514,0.039312132
245,EEZ,200NM,ISL,ISL,Not Applicable,Not Applicable,4.1051E+12,27186234.55,749447.2239,0.992519859,9.3481679233419e-07,0.006822683,0.991992073,0.000199056,0.007808872,0.001188073,NA,0.997504815,NA,0.000650589
246,Land,State,ISL,ISL,Iceland,Iceland,5.70667E+11,18728634.88,102323.4177,0.736725611,0.000769121,0.262505268,0.753307195,1.06107770875473e-05,0.246682194,0.015426993,3.30747678528084e-05,0.952527819,3.53581528897445e-06,0.032008577
247,EEZ,Joint regime,ISL; SJM,ISL; NOR,Not Applicable,Not Applicable,3.62585E+11,2519133.919,45504.53534,0.999816017,6.99206890200525e-06,0.000176991,0.999106346,2.09838887212371e-05,0.00087267,0.000709671,NA,0.999290329,NA,NA
248,EEZ,200NM,ISR,ISR,Not Applicable,Not Applicable,34779014203,944167.7184,24609.0636,0.848938211,0.149049905,0.002011884,0.998105414,NA,0.001894586,5.99875917739358e-05,0.000735063,0.849977759,NA,0.14922719
249,Land,State,ISR,ISR,Israel,Israel,30554702488,1492614.235,22158.07432,0.484331303,0.11538571,0.400282987,0.571072556,0.031368606,0.397558837,0.012018998,0.006001002,0.876374761,0.006844987,0.098760251
250,EEZ,200NM,ITA,ITA,Not Applicable,Not Applicable,9.08764E+11,17590878.7,536017.9484,0.786847868,0.09874954,0.114402592,0.853476807,0.114933907,0.031589286,0.028725515,0.000258429,0.872790799,0.002870803,0.095354454
251,Land,State,ITA,ITA,Italy,Italy,5.60964E+11,14490037.04,301193.8131,0.664874017,0.146625431,0.188500552,0.792155672,0.073245001,0.134599327,0.041161594,0.008509758,0.763070981,0.018814419,0.168443249
252,EEZ,200NM,JAM,JAM,Not Applicable,Not Applicable,2.81826E+11,3250175.586,257082.2993,0.980384505,0.005391524,0.01422397,0.974860832,0.015385665,0.009753503,0.007133177,4.43002667859795e-05,0.987060154,0.004152866,0.001609503
253,Land,State,JAM,JAM,Jamaica,Jamaica,12253132551,876710.8662,11032.25857,NA,NA,1,0.444421262,0.081650704,0.473928035,NA,NA,0.473928035,0.081650704,0.444421262
254,EEZ,Joint regime,JAM; COL,JAM; COL,Not Applicable,Not Applicable,16511964695,836805.9163,15405.62205,0.986386029,0.013613971,NA,0.967699493,0.032300507,NA,0.018740131,NA,0.981206273,NA,5.35952741224429e-05
255,EEZ,200NM,JOR,JOR,Not Applicable,Not Applicable,128442836.2,63269.02756,100.0803461,0.798512686,NA,0.201487314,0.798523483,NA,0.201476517,0.022376078,NA,0.955237046,NA,0.022386875
256,Land,State,JOR,JOR,Jordan,Jordan,1.22366E+11,1965299.03,88986.28149,0.853076157,0.094575298,0.052348546,0.861582573,0.085555902,0.052861525,0.005546259,0.014003508,0.957483501,0.008914057,0.014052675
257,EEZ,200NM,JPN,JPN,Not Applicable,Not Applicable,5.50029E+12,55542127.91,4064383.473,0.884255719,0.003914867,0.111829413,0.988521499,0.007896953,0.003581548,0.004560167,3.17580458197519e-05,0.885434314,0.001147814,0.108825947
258,Land,State,JPN,JPN,Japan,Japan,5.9726E+11,38334213.57,371965.6363,0.847275076,0.050327449,0.102397475,0.806300191,0.010270356,0.183429453,0.052677897,0.0381812,0.895687986,0.001749904,0.011703012
259,Land,Sovereignty unsettled,xSK,JPN,Senkaku Islands,Not Applicable,7898171.439,21141.23171,2.315721847,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA
260,EEZ,Overlapping claim,JPN; KOR,JPN; KOR,Not Applicable,Not Applicable,2566593219,179604.3188,1570.763766,0.987799724,0.010458845,0.001741431,0.963403995,0.033983716,0.002612289,0.025267437,NA,0.973860855,NA,0.000871708
261,EEZ,Overlapping claim,JPN; RUS,JPN; RUS,Not Applicable,Not Applicable,4.1205E+11,4569293.188,213032.9302,0.866057558,0.002471697,0.131470745,0.977928706,0.011768724,0.01030257,0.005562405,NA,0.873263583,0.00374046,0.117433553
262,EEZ,200NM,KAZ,KAZ,Not Applicable,Not Applicable,2.2503E+11,10697177.7,114485.6784,0.715595101,NA,0.284404899,0.976053744,NA,0.023946256,NA,NA,0.739541357,NA,0.260458643
263,Land,State,KAZ,KAZ,Kazakhstan,Kazakhstan,6.15773E+12,27973075.55,2723584.204,0.885467217,0.01784815,0.096684633,0.935130911,0.012255059,0.052614029,0.00374242,3.4736318920841e-05,0.931919937,0.010896793,0.053406114
264,EEZ,200NM,KEN,KEN,Not Applicable,Not Applicable,1.15035E+11,2562199.715,113885.0193,0.917695214,0.065707786,0.016597,0.968491669,0.015511263,0.015997068,0.008764996,0.00036664,0.930999695,0.000307219,0.05956145
265,Land,State,KEN,KEN,Kenya,Kenya,5.87579E+11,4880797.058,582712.5157,0.768163907,0.080066422,0.151769671,0.839282584,0.045850554,0.114866862,0.021937607,0.000367823,0.860376346,0.02426194,0.093056284
266,EEZ,Overlapping claim,KEN; SOM,KEN; SOM,Not Applicable,Not Applicable,50650468937,1139808.35,50429.40856,0.131158817,0.868773409,6.77738753281637e-05,0.999915283,NA,8.47173615194399e-05,1.69434861912763e-05,NA,0.131209647,NA,0.868773409
267,Land,State,KGZ,KGZ,Kyrgyzstan,Kyrgyzstan,3.5423E+11,5401404.361,198685.1407,0.876693515,0.038561328,0.084745157,0.928844855,0.000143038,0.071012107,0.005036261,0.001233889,0.936424587,0.00011766,0.057187601
268,EEZ,200NM,KHM,KHM,Not Applicable,Not Applicable,50604435208,2361752.781,48641.90104,0.967946426,0.018115836,0.013937738,0.986739726,NA,0.013260274,0.002641986,0.000983876,0.974938852,NA,0.021435286
269,Land,State,KHM,KHM,Cambodia,Cambodia,1.91625E+11,4658667.337,181090.3902,0.427484607,0.129095194,0.443420199,0.373563344,0.29427397,0.332162686,0.106753815,0.007984337,0.744205475,0.088223819,0.052832553
270,EEZ,200NM,KIR,KIR,Not Applicable,Not Applicable,3.49344E+12,17621317.32,3438030.001,0.809678867,0.000253963,0.19006717,0.693817897,0.000378483,0.30580362,0.117971599,5.40826377885367e-05,0.879855735,7.9539208804372e-06,0.002110629
271,Land,State,KIR,KIR,Kiribati,Kiribati,1018019693,2017734.324,910.46345,0.017833518,NA,0.982166482,0.0159567,NA,0.9840433,0.007507956,NA,0.986860906,NA,0.005631138
272,EEZ,200NM,KNA,KNA,Not Applicable,Not Applicable,10447237914,579385.923,9511.568024,0.977570351,0.003435816,0.018993833,0.964507294,0.015467325,0.020025381,0.016929095,0.000601296,0.978431822,0.00017175,0.003866038
273,Land,State,KNA,KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,294375642.1,136593.014,271.3176911,0.003014685,0.554221173,0.442764142,0.421783491,0.343245993,0.234970516,0.003014685,0.045190473,0.36441016,0.16560119,0.421783491
274,EEZ,200NM,KOR,KOR,Not Applicable,Not Applicable,5.16592E+11,17940798.05,339437.1629,0.978673368,0.000858687,0.020467945,0.981385221,0.001490794,0.017123985,0.001498205,NA,0.994291738,NA,0.004210057
275,EEZ,200NM,KOR,KOR,"Republic of Korea
",Republic of Korea,13493850977,1620656.477,8547.468922,0.977834229,NA,0.022165771,0.978395972,NA,0.021604028,0.001755558,NA,0.99592714,NA,0.002317302
276,Land,State,KOR,KOR,Republic of Korea,Republic of Korea,1.55081E+11,15083699.93,99915.60058,0.925020903,NA,0.074979097,0.927549757,NA,0.072450243,0.006420285,NA,0.984630576,NA,0.008949139
277,EEZ,Joint regime,KOR; JPN,KOR; JPN,Not Applicable,Not Applicable,1.12485E+11,1518504.923,82705.44202,0.999991049,NA,8.95144682531166e-06,0.999991049,NA,8.95144682531166e-06,NA,NA,1,NA,NA
278,EEZ,200NM,KWT,KWT,Not Applicable,Not Applicable,14722405551,1292360.761,11168.24021,0.782503501,0.070690004,0.146806495,0.852321973,NA,0.147678027,0.000604332,0.001670922,0.927301943,NA,0.070422803
279,Land,State,KWT,KWT,Kuwait,Kuwait,22974564045,1397028.022,17385.44575,0.900247628,0.001372274,0.098380099,0.954773881,NA,0.045226119,0.0026175,0.000599905,0.93963884,NA,0.057143754
280,Land,State,LAO,LAO,Lao People's Democratic Republic,Lao People's Democratic Republic,2.5749E+11,5509047.382,229976.3365,0.372789219,0.082553629,0.544657152,0.49839102,0.259884683,0.241724297,0.11504524,0.015542023,0.497849659,0.130916038,0.24064704
281,EEZ,200NM,LBN,LBN,Not Applicable,Not Applicable,29383644678,829327.5931,20181.41588,0.99660665,0.001494739,0.001898611,0.994847968,0.003030557,0.002121474,0.003421049,0.000747632,0.994168951,NA,0.001662367
282,Land,State,LBN,LBN,Lebanon,Lebanon,14893640169,876215.9527,10228.76867,0.832253302,0.058570675,0.109176023,0.445234785,0.36917066,0.185594555,0.455681426,0.004213525,0.445137613,0.026304527,0.068662909
283,EEZ,200NM,LBR,LBR,Not Applicable,Not Applicable,2.54714E+11,2813132.419,251332.3446,0.994905655,0.003525219,0.001569126,0.995260425,0.003586474,0.001153102,0.002998976,0.000115153,0.993532125,NA,0.003353746
284,Land,State,LBR,LBR,Liberia,Liberia,97622810031,2708533.633,95852.51425,0.163765927,0.00368435,0.832549723,0.678678183,0.002285876,0.319035941,0.002784289,0.00039952,0.47684265,0.002276996,0.517696545
285,EEZ,200NM,LBY,LBY,Not Applicable,Not Applicable,5.21516E+11,4660944.297,364530.3532,0.988508444,0.00010104,0.011390516,0.994416598,0.002854012,0.00272939,0.005117066,3.37362721997974e-05,0.983772545,5.14332741164245e-05,0.01102522
286,Land,State,LBY,LBY,Libya,Libya,2.05245E+12,7262680.433,1616267.865,0.982609153,0.008649992,0.008740855,0.992516356,0.000965879,0.006517765,0.005420165,4.38434633833943e-05,0.978648733,0.000559891,0.015327368
287,EEZ,200NM,LCA,LCA,Not Applicable,Not Applicable,16451273658,907548.0998,15485.05937,0.958327522,0.033359989,0.008312489,0.889337234,0.103154543,0.007508223,0.074140652,0.000536453,0.919207352,0.00096518,0.005150364
288,Land,State,LCA,LCA,Saint Lucia,Saint Lucia,655911001.5,183253.6741,621.1484269,NA,NA,1,0.171134961,0.320837899,0.50802714,NA,NA,0.50802714,0.320837899,0.171134961
289,Land,State,LIE,LIE,Liechtenstein,Liechtenstein,350076420.6,104140.7051,164.5606356,0.761608533,NA,0.238391467,0.73309679,NA,0.26690321,0.081877623,NA,0.864756497,NA,0.05336588
290,EEZ,200NM,LKA,LKA,Not Applicable,Not Applicable,5.44981E+11,6150233.709,533218.5645,0.927879622,0.013198566,0.058921812,0.991293119,0.000319343,0.008387538,0.000552522,0.00022633,0.935085031,0.000170098,0.063966019
291,Land,State,LKA,LKA,Sri Lanka,Sri Lanka,67434749336,3176301.762,65846.69778,0.349790333,0.104812037,0.54539763,0.380304871,0.236376827,0.383318302,0.155940044,0.00436925,0.600694663,0.052541461,0.186454582
292,Land,State,LSO,LSO,Lesotho,Lesotho,40532104603,1256042.864,30588.70447,0.206836484,0.693547104,0.099616412,0.904233141,0.004622802,0.091144057,0.000711903,0.001950597,0.294753391,0.004475549,0.69810856
293,EEZ,200NM,LTU,LTU,Not Applicable,Not Applicable,21510077930,1141125.459,6872.396943,0.785787477,NA,0.214212523,0.781481059,NA,0.218518941,0.007511334,NA,0.989283751,NA,0.003204915
294,Land,State,LTU,LTU,Lithuania,Lithuania,2.00517E+11,3347383.938,65008.23574,0.955307048,NA,0.044692952,0.955939648,NA,0.044060352,0.003725729,NA,0.991915942,NA,0.004358329
295,Land,State,LUX,LUX,Luxembourg,Luxembourg,6183791472,487063.8635,2617.527836,0.074407645,NA,0.925592355,0.68065753,NA,0.31934247,0.040389737,NA,0.31297064,NA,0.646639622
296,EEZ,200NM,LVA,LVA,Not Applicable,Not Applicable,95904978967,2728443.739,28345.87429,0.821752713,NA,0.178247287,0.831089171,NA,0.168910829,0.005927468,NA,0.978808607,NA,0.015263926
297,Land,State,LVA,LVA,Latvia,Latvia,2.15774E+11,4052888.571,64663.47534,0.915442415,NA,0.084557585,0.905675098,NA,0.094324902,0.011989806,NA,0.985787706,NA,0.002222489
298,EEZ,200NM,MAR,MAR,Not Applicable,Not Applicable,3.98628E+11,5227060.549,280495.5008,0.848632282,0.0523387,0.099029018,0.860190684,0.134677086,0.00513223,0.054186246,5.49993893346455e-05,0.849158571,0.030855536,0.065744648
299,Land,State,MAR,MAR,Morocco,Morocco,5.7564E+11,5257899.204,413587.8812,0.847676096,0.096423822,0.055900083,0.631094884,0.271066243,0.097838873,0.260791388,0.01632928,0.671589387,0.007079769,0.044210176
300,EEZ,200NM,MCO,MCO,Not Applicable,Not Applicable,544227720,260296.1209,287.7379498,NA,0.028088075,0.971911925,0.987039032,NA,0.012960968,NA,0.004320422,0.008640547,NA,0.987039032
301,Land,State,MCO,MCO,Monaco,Monaco,4398243.698,13129.75951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,Land,State,MDA,MDA,Republic of Moldova,Republic of Moldova,73450067112,2626652.51,33909.23007,0.938598055,NA,0.061401945,0.988283979,NA,0.011716021,0.002003035,NA,0.946308006,NA,0.051688959
303,EEZ,200NM,MDG,MDG,Not Applicable,Not Applicable,1.39007E+12,21428964.69,1196734.401,0.783193557,0.050758223,0.16604822,0.969238882,0.001256302,0.029504816,0.003270115,0.001117013,0.805863784,0.000433648,0.18931544
304,Land,State,MDG,MDG,Madagascar,Madagascar,6.69182E+11,15319726.43,590112.7131,0.603715949,0.070534191,0.32574986,0.630154204,0.129666693,0.240179104,0.078241732,0.002121225,0.762544116,0.052412941,0.104679987
305,EEZ,Overlapping claim,ATF,MDG; FRA,Not Applicable,Not Applicable,45643268951,928919.9759,43506.26554,0.65278028,5.79074017558404e-05,0.347161812,0.987517373,0.004964657,0.007517969,0.001501849,NA,0.657371755,0.004887453,0.336238942
306,EEZ,200NM,MDV,MDV,Not Applicable,Not Applicable,9.31146E+11,5695893.285,920183.1777,0.821698416,0.165978766,0.012322818,0.986541894,0.000619089,0.012839017,4.63986124094749e-06,0.001647421,0.833483118,1.67030313866961e-05,0.164848118
307,Land,State,MDV,MDV,Maldives,Maldives,301404856.1,1977699.747,46.9489099,0.018196911,NA,0.981803089,0.036393909,NA,0.963606091,NA,NA,0.981803002,NA,0.018196998
308,EEZ,200NM,MEX,MEX,Not Applicable,Not Applicable,3.7199E+12,38064331.92,3184840.786,0.904905597,0.002459568,0.092634835,0.836981328,0.00754025,0.155478422,0.104694534,2.28479874809502e-05,0.857456534,0.001055819,0.036770265
309,Land,State,MEX,MEX,Mexico,Mexico,2.36508E+12,33445233.66,1951811.744,0.664927747,0.071871853,0.2632004,0.726343843,0.197184233,0.076471923,0.096871356,0.000729184,0.688292481,0.055819526,0.158287452
310,EEZ,200NM,MHL,MHL,Not Applicable,Not Applicable,2.08696E+12,14536558.48,2001243.04,0.942715599,0.000712524,0.056571877,0.939594484,0.002562978,0.057842538,0.003612395,2.89645360608029e-05,0.995843649,2.37116679050982e-05,0.00049128
311,Land,State,MHL,MHL,Marshall Islands,Marshall Islands,2501103791,7847523.572,2323.655855,0.02393958,NA,0.97606042,0.027920889,0.000728703,0.971350408,0.010888544,NA,0.973877365,0.000364239,0.014869853
312,Land,State,MHL,MHL,Micronesia (Federated States of),Marshall Islands,337238631.9,508119.2105,317.1658925,0.085009911,NA,0.914990089,0.077039767,NA,0.922960233,0.023909582,NA,0.96015098,NA,0.015939438
313,Land,State,MKD,MKD,North Macedonia,North Macedonia,44423032494,1015179.138,24807.28928,0.261081726,0.316029414,0.42288886,0.719100526,0.130201054,0.15069842,0.011355757,0.001926811,0.399121047,0.118221828,0.469374556
314,Land,State,MLI,MLI,Mali,Mali,1.38649E+12,7895065.387,1251811.152,0.933408685,0.012688279,0.053903036,0.974789595,0.016866275,0.00834413,0.001224508,7.94626030812632e-06,0.952864477,0.00329765,0.042605418
315,EEZ,200NM,MLT,MLT,Not Applicable,Not Applicable,79659399237,1465046.255,52858.36524,0.951207879,0.001501222,0.047290899,0.957084833,0.010334499,0.032580668,0.009991854,NA,0.974139337,NA,0.015868808
316,Land,State,MLT,MLT,Malta,Malta,496672826.8,226781.3695,322.6658227,0.732885366,NA,0.267114634,NA,0.342800428,0.657199572,0.732885366,NA,0.260650315,0.006464319,NA
317,EEZ,200NM,MMR,MMR,Not Applicable,Not Applicable,5.37527E+11,25309639.26,498127.0571,0.974142198,0.002843758,0.023014044,0.895672042,0.002963873,0.101364085,0.081136677,0.002473474,0.913703613,1.97154521121267e-05,0.002666521
318,Land,State,MMR,MMR,Myanmar,Myanmar,7.75333E+11,29435980.18,667610.6323,0.555066142,0.096940533,0.347993325,0.687055123,0.120345677,0.1925992,0.124771112,0.008251899,0.59736507,0.012851826,0.256760093
319,EEZ,200NM,MNE,MNE,Not Applicable,Not Applicable,11519693656,719590.8225,6371.257034,0.971514152,0.022369601,0.006116247,0.981538299,0.014847185,0.003614516,0.01504708,0.000200893,0.959680801,NA,0.025071227
320,Land,State,MNE,MNE,Montenegro,Montenegro,24764668579,1186910.381,13333.07187,0.001089089,0.557610969,0.441299942,0.897624744,0.017412026,0.084963231,NA,0.003408628,0.087099143,0.012956575,0.896535655
321,Land,State,MNG,MNG,Mongolia,Mongolia,3.35632E+12,11366747.17,1566332.293,0.803439493,2.5598174527887e-05,0.196534909,0.822236985,0.004526198,0.173236816,0.004385089,3.55527299929427e-07,0.969506073,0.002925902,0.023182581
322,EEZ,200NM,MOZ,MOZ,Not Applicable,Not Applicable,6.52687E+11,13025980.93,566879.9377,0.842940335,0.139007895,0.01805177,0.981857648,0.003674079,0.014468273,0.003479745,0.002301161,0.851811775,1.02604246644251e-05,0.142397059
323,Land,State,MOZ,MOZ,Mozambique,Mozambique,8.72116E+11,14554244.35,786389.2913,0.704246454,0.043426898,0.252326648,0.804958397,0.100031929,0.095009674,0.071019319,0.000601385,0.727989541,0.028658493,0.171731262
324,EEZ,200NM,MRT,MRT,Not Applicable,Not Applicable,1.93159E+11,2669600.568,173138.3696,0.785733348,0.092154719,0.122111934,0.829273715,0.12636705,0.044359235,0.026622996,NA,0.8952296,0.00798404,0.070163364
325,Land,State,MRT,MRT,Mauritania,Mauritania,1.19274E+12,6792528.175,1040367.022,0.973169033,0.000296954,0.026534013,0.987739103,0.003406058,0.008854839,0.000353803,NA,0.981756441,0.002965884,0.014923873
326,EEZ,200NM,MUS,MUS,Not Applicable,Not Applicable,2.07479E+12,10332777.56,1927730.705,0.921579378,0.000441953,0.077978669,0.995618489,0.000963445,0.003418066,0.001373385,2.59585299549033e-06,0.923057217,0.000154306,0.075412496
327,Land,State,MUS,MUS,Mauritius,Mauritius,3163440507,1170898.433,2734.815878,0.00795248,0.274060801,0.71798672,0.007951058,0.424985067,0.567063875,0.001472892,0.017621453,0.810888464,0.168545719,0.001471471
328,Land,Territory,MUS,MUS,Chagos Archipelago,Chagos Archipelago (Mauri.),61763900.47,275822.4323,47.49514125,0.017856671,NA,0.982143329,NA,NA,1,0.017856671,NA,0.982143329,NA,NA
329,Land,State,MWI,MWI,Malawi,Malawi,1.25432E+11,3084265.028,118006.2635,0.613155882,0.182057617,0.204786501,0.809978446,0.075055939,0.114965614,0.037254182,6.3633843447671e-05,0.692411502,0.036193937,0.234076746
330,EEZ,200NM,MYS,MYS,Not Applicable,Not Applicable,5.18844E+11,20386890.98,510855.732,0.922527561,0.021003828,0.056468611,0.972696737,0.00019523,0.027108033,0.002401164,0.002456904,0.942524903,4.66887907726551e-05,0.05257034
331,Land,State,MYS,MYS,Malaysia,Malaysia,3.32932E+11,17620919.37,328890.7227,0.056202938,0.387777191,0.556019871,0.346230783,0.495268856,0.158500361,0.016918278,0.015063602,0.338013776,0.32305822,0.306946123
332,EEZ,200NM,NAM,NAM,Not Applicable,Not Applicable,6.76388E+11,4648809.852,562045.7666,0.998363103,6.82704245564532e-05,0.001568626,0.997911077,0.000277326,0.001811597,0.000681589,NA,0.999088848,NA,0.000229563
333,Land,State,NAM,NAM,Namibia,Namibia,9.68452E+11,6224560.781,824193.4772,0.834726768,0.000115994,0.165157238,0.835534453,0.003627282,0.160838266,0.001616904,9.43922890105141e-07,0.993247281,0.002710282,0.002424589
334,Land,State,NER,NER,Niger,Niger,1.3107E+12,5988424.933,1183508.151,0.868986398,0.002081997,0.128931606,0.838193404,0.088929513,0.072877082,0.056245125,2.6563222890602e-06,0.887370548,0.030929538,0.025452132
335,EEZ,200NM,NGA,NGA,Not Applicable,Not Applicable,1.81228E+11,12293369.49,179283.7566,0.940425754,0.002880021,0.056694225,0.937283903,0.000621434,0.062094663,0.005315335,0.001609104,0.990902077,NA,0.002173484
336,Land,State,NGA,NGA,Nigeria,Nigeria,9.40528E+11,15291880.73,906774.7748,0.875184649,0.030022677,0.094792674,0.928809964,0.016915634,0.054274402,0.008694553,0.000762496,0.924072741,0.004150342,0.062319868
337,EEZ,200NM,NIC,NIC,Not Applicable,Not Applicable,2.26418E+11,6156438.619,213712.2548,0.799811671,0.001336425,0.198851904,0.795685974,0.143524804,0.060789222,0.006630993,5.48837235502176e-05,0.850955668,0.139853158,0.002505297
338,Land,State,NIC,NIC,Nicaragua,Nicaragua,1.3539E+11,3858646.832,128130.3507,0.688412217,0.079185181,0.232402602,0.625117197,0.108887315,0.265995487,0.133609581,0.015681173,0.764875656,0.015519028,0.070314561
339,EEZ,200NM,ABW,NLD,Not Applicable,Not Applicable,31972988892,977829.1009,30034.06979,0.98825451,0.006907863,0.004837627,0.950733986,0.044372901,0.004893113,0.037798594,NA,0.961923335,NA,0.000278071
340,Land,Territory,ABW,NLD,Aruba,Aruba (Neth.),192038108.8,78774.29286,179.5304243,0.548833315,NA,0.451166685,0.6930402,0.018601285,0.288358514,0.079066794,NA,0.688358884,0.009300643,0.223273679
341,EEZ,200NM,BES,NLD,Not Applicable,Not Applicable,26617833806,1283419.092,24637.77922,0.85336864,0.021918133,0.124713227,0.910493813,0.06925995,0.020246237,0.0430556,NA,0.85107762,0.005686006,0.100180773
342,Land,State,BES,NLD,Bonaire,Bonaire (Neth.),2494428.737,12551.20516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,Land,Territory,BES,NLD,Bonaire,Bonaire (Neth.),300728647.7,116337.902,275.0555591,NA,0.316112833,0.683887167,0.255326758,0.176273266,0.568399976,NA,0.018238641,0.598787477,0.127647124,0.255326758
344,Land,Territory,BES,NLD,Saba,Saba (Neth.),15856466.36,16229.22837,13.86585823,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA
345,Land,Territory,BES,NLD,Sint Eustatius,Sint Eustatius (Neth.),25846151.66,26314.58194,22.03881355,NA,0.259276926,0.740723074,NA,0.037038142,0.962961858,NA,0.222238784,0.777761216,NA,NA
346,EEZ,200NM,CUW,NLD,Not Applicable,Not Applicable,26956617869,1144916.73,25333.90192,0.992971294,9.88717577093428e-05,0.006929834,0.991650867,0.002111355,0.006237778,0.001782456,NA,0.996370191,0.001385323,0.000462029
347,Land,Territory,CUW,NLD,Curaçao,Curaçao (Neth.),460899347.6,214738.3874,437.2353923,0.504844459,0.009557592,0.485597949,0.428360253,0.147195425,0.424444322,0.091781325,NA,0.808816995,0.084104561,0.015297119
348,EEZ,200NM,NLD,NLD,Not Applicable,Not Applicable,1.82506E+11,6910186.009,64195.21436,0.865413087,NA,0.134586913,0.876544579,NA,0.123455421,0.002642056,NA,0.983584397,NA,0.013773547
349,Land,State,NLD,NLD,Netherlands,Netherlands,93575990135,6641718.379,35219.07917,0.823486652,NA,0.176513348,0.866534517,NA,0.133465483,0.025907063,NA,0.905138007,NA,0.068954929
350,EEZ,200NM,SXM,NLD,Not Applicable,Not Applicable,517631229.8,116375.0187,474.7286498,0.909131214,0.008573678,0.082295109,0.883405209,0.032585454,0.084009338,0.032584346,0.001714704,0.957127984,0.001714625,0.006858341
351,Land,Territory,SXM,NLD,Sint Maarten,Sint Maarten (Neth.),42327523.68,46795.1252,40.69099714,0.339985302,0.019997503,0.640017195,0.159996672,0.219989183,0.620014145,0.219991033,NA,0.700007858,0.039998706,0.040002403
352,Land,Territory,BVT,NOR,Bouvet Island,Bouvet Island,228740312,75869.89884,77.7637751,NA,NA,1,0.342006985,NA,0.657993015,NA,NA,0.657993015,NA,0.342006985
353,EEZ,200NM,NOR,NOR,Not Applicable,Not Applicable,7.02921E+12,140489111.5,935580.4495,0.989960334,NA,0.007899506,0.986799507,1.18934003565233e-05,0.013188599,0.005181064,NA,0.990670799,3.09529445969559e-06,0.002004881
354,Land,State,NOR,NOR,Norway,Norway,1.79419E+12,137672883.8,322726.3199,0.822841271,0.001048069,0.17611066,0.819113429,0.001492302,0.179394269,0.026202653,0.000139453,0.950760411,0.000422671,0.022474811
355,EEZ,200NM,SJM,NOR,Not Applicable,Not Applicable,2.48252E+13,71604524.89,1055387.878,0.915207123,5.2916247892014e-05,0.084739961,0.912328915,0.000299217,0.087371868,0.004314805,5.29694270585009e-07,0.994187707,6.03597383532439e-05,0.001436598
356,Land,Territory,SJM,NOR,Svalbard and Jan Mayen Islands,Svalbard & Jan Mayen Is. (Norw.),1.64249E+12,44397505.79,60947.78066,0.306295755,NA,0.693704245,0.319039903,0.000920041,0.680040056,0.018225211,NA,0.950578928,0.000226503,0.030969359
357,EEZ,Joint regime,NOR; SWE,NOR; SWE,Not Applicable,Not Applicable,520660303.9,113629.2484,138.5828966,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA
