objectid,type,pol_type,iso_ter,iso_sov,romnam,maplabel,Shape__Area,Shape__Length,total_country_area_km2,2025_Unclassified,2025_Potential,2025_Likely,2018_Unclassified,2018_Potential,2018_Likely,ch_Removal,ch_Downgrade,ch_NoChange,ch_Upgrade,ch_Addition
365,EEZ,200NM,NZL,NZL,Not Applicable,Not Applicable,7.86131E+12,46640541.5,4100770.906,3571407.387,78452.15882,450911.3599,4069502.74,2579.447117,28688.71899,1774.891163,54.0202301,3598441.498,630.2526581,499870.2437
366,Land,State,NZL,NZL,New Zealand,New Zealand,4.88384E+11,22295384.05,269663.0809,181241.362,13421.69883,75000.02006,212311.6942,1723.784004,55627.60275,5121.509682,585.7698971,226948.5245,815.4349744,36191.84182
367,EEZ,200NM,TKL,NZL,Not Applicable,Not Applicable,3.30214E+11,2435269.81,320360.7795,282204.1698,48.14868312,38108.46104,282140.7905,63.33315259,38156.65588,152.9502139,NA,320118.2584,NA,89.57090538
368,Land,Non-Self Governing Territory,TKL,NZL,Tokelau,Tokelau (NZ),214454921.2,139749.0387,209.3556855,NA,NA,209.3556855,NA,NA,209.3556855,NA,NA,209.3556855,NA,NA
369,EEZ,200NM,OMN,OMN,Not Applicable,Not Applicable,6.27248E+11,6292756.234,556101.9935,453481.1271,4758.692239,97862.1741,551321.41,1069.516623,3711.066868,91.3469858,25.13213455,457011.8304,1042.05415,97931.62983
370,Land,State,OMN,OMN,Oman,Oman,3.55309E+11,4908724.858,309433.1316,273802.9367,153.2699089,35476.92501,274589.4459,24201.00639,10642.67936,4784.514842,9.420520212,274972.6157,24095.55654,5571.024015
371,EEZ,200NM,PAK,PAK,Not Applicable,Not Applicable,2.68291E+11,6658329.741,224335.235,135984.6101,766.5013314,87584.1235,220729.7405,1211.011122,2394.483323,618.6414881,165.2408253,137529.1626,658.4181676,85363.77188
372,Land,State,PAK,PAK,Pakistan,Pakistan,1.04989E+12,12327574.65,792226.2719,743283.2805,2658.38016,46284.6112,750253.9185,3028.81911,38943.53426,2522.218373,247.6867673,777080.711,2882.799398,9492.856358
373,EEZ,200NM,PAN,PAN,Not Applicable,Not Applicable,3.40942E+11,9625182.637,331386.3864,321763.2804,514.5750422,9108.530932,318301.8389,2326.514153,10758.0334,4452.184948,47.39867985,325880.8139,15.24548134,990.7433647
374,Land,State,PAN,PAN,Panama,Panama,76857415043,7842185.313,74525.67795,27065.82395,4425.900785,43033.95321,43372.79854,3856.979312,27295.9001,2154.889971,116.6204545,51546.73537,2245.567602,18461.86455
375,EEZ,200NM,PER,PER,Not Applicable,Not Applicable,8.96356E+11,6805247.843,846137.8065,837711.0476,2798.331633,5628.427205,836093.9888,7480.534035,2563.283663,4771.484513,NA,838152.7709,59.1254523,3154.425653
376,Land,State,PER,PER,Peru,Peru,1.34313E+12,10496486.67,1293028.907,326350.106,70694.4166,895984.3849,598742.4443,431990.3748,262296.0884,26606.13381,8399.062399,573940.7508,385084.4883,298998.4721
377,EEZ,Joint regime,PER; ECU,PER; ECU,Not Applicable,Not Applicable,16288704918,978550.923,16021.48747,13334.1076,NA,2687.379867,16020.63401,0.853455172,NA,NA,NA,13334.1076,0.853455172,2686.526412
378,EEZ,200NM,PHL,PHL,Not Applicable,Not Applicable,2.09032E+12,41523718.31,1971381.471,1827972.319,34150.59517,109258.5566,1899189.917,3194.143087,68997.41073,8761.303111,2080.726803,1880408.091,152.4485462,79978.90102
379,Land,State,PHL,PHL,Philippines,Philippines,3.11879E+11,34930045.16,295099.0879,96790.6365,62775.55307,135532.8983,175516.6581,26011.01969,93571.41005,8458.622537,4913.652847,178366.145,16176.02335,87184.64418
380,Land,Sovereignty unsettled,PHL; CHN; TWN,PHL; CHN; TWN,Scarborough Reef,Not Applicable,12421369.2,31149.04238,9.086696443,9.086696443,NA,NA,9.086696443,NA,NA,NA,NA,9.086696443,NA,NA
381,EEZ,200NM,PLW,PLW,Not Applicable,Not Applicable,6.27843E+11,4083578.978,614742.8626,599101.7489,667.7015342,14973.41215,599411.2392,337.1782008,14994.44518,460.7846175,NA,613510.0982,1.70482737,770.2749202
382,Land,State,PLW,PLW,Palau,Palau,575933341.9,954198.4664,577.9167025,NA,NA,577.9167025,0.853788609,NA,577.0629139,NA,NA,577.0629139,NA,0.853788609
383,EEZ,200NM,PNG,PNG,Not Applicable,Not Applicable,2.45313E+12,32780433.3,2399530.631,1847296.901,261487.9159,290745.8143,2337114.791,17764.75865,44651.08118,13050.21777,3421.18033,1879337.952,853.1723157,502868.1081
384,Land,State,PNG,PNG,Papua New Guinea,Papua New Guinea,4.71824E+11,25667510.61,461780.469,33208.14809,42032.24758,386540.0734,168256.3074,257352.2484,36171.91328,4116.738051,1269.442023,78217.18205,239012.2096,139164.8973
385,EEZ,Joint regime,PNG; AUS,PNG; AUS,Not Applicable,Not Applicable,3845078382,450265.4316,3747.961372,0.843904899,3561.548034,185.569433,3486.449746,NA,261.5116254,0.843904899,83.53139411,177.1363264,NA,3486.449746
386,EEZ,200NM,POL,POL,Not Applicable,Not Applicable,90515400209,4271425.354,29913.49113,22986.99243,NA,6926.49871,29688.01865,NA,225.4724861,0.500361794,NA,23211.46419,NA,6701.526585
387,Land,State,POL,POL,Poland,Poland,8.26248E+11,8099159.877,311616.1838,295621.2835,4139.698683,11855.20162,305800.5261,903.1542367,4912.503399,950.7551712,13.44767898,299518.6206,3.36246086,11129.99784
388,EEZ,200NM,PRK,PRK,Not Applicable,Not Applicable,1.94299E+11,7338201.232,114255.8036,113658.4746,9.169426417,588.1596207,113643.7325,14.38402498,597.6870904,61.39221275,NA,114147.7613,NA,46.65014448
389,Land,State,PRK,PRK,Democratic People's Republic of Korea,Democratic People's Republic of Korea,2.09858E+11,7168020.147,122448.2962,117515.0084,638.8710715,4294.416736,119324.2736,NA,3124.022636,210.5053923,NA,120218.0203,NA,2019.770564
390,EEZ,200NM,PRT,PRT,Not Applicable,Not Applicable,2.73654E+12,13980523.65,1727252.223,1669051.553,32932.74991,25267.92012,1647888.106,60411.22675,18952.89012,29220.59841,54.83741984,1689711.982,207.6538691,8057.151582
391,Land,State,PRT,PRT,Portugal,Portugal,1.55099E+11,5537519.692,91892.55026,71182.70535,5156.487528,15553.35737,81681.01371,2881.742473,7329.794078,519.1519028,46.82364799,78072.08287,2237.031579,11017.46025
392,Land,State,PRY,PRY,Paraguay,Paraguay,4.76233E+11,4047836.107,399662.776,206069.1936,146738.3987,46855.18372,211637.6664,152177.9665,35847.14321,30968.53544,1238.276553,323373.849,7545.106834,36537.00816
393,Land,Occupied Palestinian Territory,PSE,PSE,West Bank,West Bank,8656809717,600877.7381,6237.04542,2814.503846,2488.668508,933.8730657,5090.221134,660.1154744,486.7088113,113.7040028,18.88240587,3714.313111,0.724609456,2389.421291
394,EEZ,200NM,PSE; ISR,PSE; ISR,Not Applicable,Not Applicable,1547830269,158045.7356,1111.817569,931.2898881,179.7958878,0.731792837,1111.817569,NA,NA,NA,NA,931.2898881,NA,180.5276806
395,EEZ,200NM,QAT,QAT,Not Applicable,Not Applicable,38896192213,1929865.836,31358.65782,27216.55533,NA,4142.102487,29417.30522,NA,1941.352603,141.62101,NA,28874.66591,NA,2342.370895
396,Land,State,QAT,QAT,Qatar,Qatar,14319795299,1075118.43,11679.13102,11256.48962,NA,422.641404,11296.11884,NA,383.0121844,50.95958247,NA,11537.58264,NA,90.58880208
397,EEZ,Overlapping claim,QAT; SAU; ARE,QAT; SAU; ARE,Not Applicable,Not Applicable,152949679.4,72976.06722,116.7658994,65.3939458,NA,51.37195359,114.4311579,NA,2.334741518,NA,NA,67.72868732,NA,49.03721207
398,EEZ,200NM,ROU,ROU,Not Applicable,Not Applicable,57698468409,1297518.527,29607.18116,27912.75351,5.558818168,1688.868833,28267.17771,NA,1340.003457,80.58949009,NA,29091.57799,NA,435.0136844
399,Land,State,ROU,ROU,Romania,Romania,4.91372E+11,4814422.068,238344.3424,185771.7008,32174.45772,20398.18382,228192.3434,105.7087894,10046.2902,456.1687102,142.5179418,194867.6229,1.221529826,42876.81126
400,EEZ,200NM,RUS,RUS,Not Applicable,Not Applicable,1.02712E+14,758706106.6,7743441.841,7285690.802,10109.97385,447641.065,7518018.456,18016.02434,207407.3602,36482.40384,88.04806844,7437769.224,292.1067544,268810.0581
401,Land,State,RUS,RUS,Russian Federation,Russian Federation,8.24949E+13,734420545.4,16862864.82,13045596.92,196033.5405,3621234.361,15790127.31,53405.50729,1019332.002,73803.16631,276.6885665,13928954.74,41496.66644,2818333.559
402,Land,Sovereignty unsettled,xKI,RUS,Kuril Islands,Not Applicable,9928004397,1773357.468,5068.260203,1837.765394,NA,3230.494809,3559.539952,NA,1508.720251,0.621062633,NA,3345.24352,NA,1722.39562
403,Land,State,RWA,RWA,Rwanda,Rwanda,25479831006,1057545.114,25283.82689,5612.02152,4259.859388,15411.94598,19384.25033,2867.765823,3031.810731,212.7295469,3.417296196,8593.398146,2489.323538,13984.95836
404,EEZ,200NM,SAU,SAU,Not Applicable,Not Applicable,2.65136E+11,10491944.41,224459.2052,186314.4148,154.453315,37990.33706,189752.3423,325.0642171,34381.79873,1116.697441,8.103964409,218751.8826,27.89638021,4554.624872
405,Land,State,SAU,SAU,Saudi Arabia,Saudi Arabia,2.32038E+12,12323343.88,1916251.107,1744422.192,2772.718642,169056.1964,1867470.122,16625.63881,32155.34601,8465.620886,27.57567243,1762371.524,13872.83532,131513.5511
406,EEZ,200NM,SDN,SDN,Not Applicable,Not Applicable,71319386710,2279630.581,62825.82155,49320.25483,NA,13505.56672,54821.02096,NA,8004.800586,218.1390227,NA,56888.77737,NA,5718.905159
407,Land,State,SDN,SDN,Sudan,Sudan,2.01466E+12,8617017.278,1843308.471,1767603.523,5022.222389,70682.72615,1783608.684,35939.71403,23760.07293,2627.067639,NA,1793524.594,28524.58008,18632.22921
408,Land,Sovereignty unsettled,xHT,SDN,Hala'ib Triangle,Not Applicable,20979970181,899452.853,17914.13574,14974.55794,2719.814194,219.7636034,14987.28312,2725.357621,201.4950003,39.55990974,4.754265639,17809.60942,7.927063663,52.28508605
409,EEZ,Overlapping claim,SDN; EGY,SDN; EGY,Not Applicable,Not Applicable,23267979046,822432.8799,19750.09648,11456.84491,NA,8293.251572,18207.48446,0.793014987,1541.81901,11.11639981,NA,12976.43112,0.793014987,6761.755947
410,EEZ,200NM,SEN,SEN,Not Applicable,Not Applicable,1.33173E+11,6161211.198,124473.769,103820.3374,7009.114757,13644.31681,110855.0487,9978.502624,3640.217653,3196.22682,NA,110862.6055,183.9985122,10230.9381
411,Land,State,SEN,SEN,Senegal,Senegal,2.0964E+11,7088394.931,195633.061,149423.8846,13455.58032,32753.59609,158308.1153,17594.89982,19730.04596,6020.548961,440.4780216,173061.1449,1206.109562,14904.77959
412,EEZ,Joint regime,SEN; GNB,SEN; GNB,Not Applicable,Not Applicable,66417826874,1155237.681,63450.94326,62952.24472,498.6985435,NA,61694.07168,1756.871577,NA,1258.173033,NA,62192.77023,NA,NA
413,EEZ,200NM,SGP,SGP,Not Applicable,Not Applicable,719274675.9,655675.5501,746.0570128,346.969459,158.0977474,240.9898063,457.2108071,29.05529729,259.7909084,3.418438061,27.34701101,599.0680285,2.563749003,113.6597862
414,Land,State,SGP,SGP,Singapore,Singapore,707654809.6,486358.222,687.9239707,7.691384089,370.0266825,310.2059041,50.4204455,405.9186209,231.5849044,0.854592046,19.6547107,531.5373716,92.2936429,43.58365345
415,EEZ,200NM,SLB,SLB,Not Applicable,Not Applicable,1.66988E+12,15823831.39,1604940.243,1317631.51,3134.589477,284174.1434,1585028.245,2004.283444,17907.71482,1053.998148,31.09679511,1334037.652,1366.763496,268450.7328
416,Land,State,SLB,SLB,Solomon Islands,Solomon Islands,29384026387,9882899.885,28149.59401,354.1418454,49.01355354,27746.43861,3428.20984,8168.899141,16552.48503,284.0253997,9.300384069,16501.76553,7996.409309,3358.093394
417,EEZ,200NM,SLE,SLE,Not Applicable,Not Applicable,1.63873E+11,3613964.876,160602.8904,154935.7059,918.1168079,4749.067684,153615.3584,2029.199323,4958.332738,1537.323142,0.847494214,158847.7442,NA,216.9755735
418,Land,State,SLE,SLE,Sierra Leone,Sierra Leone,74519200611,3292383.074,72369.16158,744.5134498,0.847637553,71623.8005,65299.53578,69.25914881,7000.366651,361.4995569,NA,7021.880987,69.25914881,64916.52189
419,EEZ,200NM,SLV,SLV,Not Applicable,Not Applicable,99923999813,1885213.78,95032.43288,94078.49135,37.45156388,916.4899587,94224.70946,126.5768692,681.1465507,129.1085533,12.47891166,94593.06859,22.45016644,275.3266561
420,Land,State,SLV,SLV,El Salvador,El Salvador,21765574176,1299102.736,20412.29137,13783.50487,3649.884753,2978.901745,7045.378167,10876.29552,2490.617681,7835.064421,133.9632679,10590.96184,755.3641241,1096.937716
421,Land,State,SMR,SMR,San Marino,San Marino,118090615.8,55968.40318,66.90658934,66.90658934,NA,NA,66.90658934,NA,NA,NA,NA,66.90658934,NA,NA
422,EEZ,200NM,SOM,SOM,Not Applicable,Not Applicable,7.98643E+11,7388859.387,781060.2136,773996.526,5745.997642,1317.689883,777707.2445,1558.326778,1794.642299,1894.721182,35.24975935,773213.9826,310.8204408,5605.439629
423,Land,State,SOM,SOM,Somalia,Somalia,6.47331E+11,6136281.055,633491.6518,582293.3105,20508.58246,30689.75888,583277.5663,39138.1182,11075.96729,1635.207997,57.93342513,611146.313,18032.73352,2619.463856
424,Land,State,SRB,SRB,Serbia,Serbia,1.72601E+11,2995198.024,89186.24283,6695.643264,64699.69025,17790.90932,80527.67421,2333.573483,6324.995143,345.4493116,530.6610595,13547.62873,585.0234784,74177.48025
425,Land,State,SSD,SSD,South Sudan,South Sudan,6.43198E+11,5157735.073,628159.384,470701.2072,25159.63629,132298.5405,458959.7294,68984.48591,100215.1686,52054.42508,1530.943348,529415.6354,4845.43276,40312.94735
426,Land,Sovereignty unsettled,xIT,SSD,Ilemi Triangle,Not Applicable,3280357621,333789.0119,3183.60545,3183.60545,NA,NA,3169.977792,13.62765807,NA,13.62765807,NA,3169.977792,NA,NA
427,EEZ,200NM,STP,STP,Not Applicable,Not Applicable,1.31776E+11,1983218.394,130739.9831,130569.0403,39.31772455,131.6250754,130537.4218,57.26627513,145.2950745,133.3329442,4.273882094,130498.0985,2.563384452,101.7143944
428,Land,State,STP,STP,Sao Tome and Principe,Sao Tome and Principe,1009772431,266333.8374,1017.143675,250.4265036,1.709553623,765.0076177,237.6308364,121.3425693,658.1702692,137.5948781,NA,696.6433603,58.10622561,124.7992109
429,EEZ,Joint regime,STP; NGA,STP; NGA,Not Applicable,Not Applicable,34814888048,1001587.464,34578.4521,34578.4521,NA,NA,34578.4521,NA,NA,NA,NA,34578.4521,NA,NA
430,EEZ,200NM,SUR,SUR,Not Applicable,Not Applicable,1.36598E+11,2498230.438,133218.0167,111403.7624,17110.69279,4703.561517,106880.823,21634.53919,4702.654535,4754.361252,NA,128213.5138,18.71984149,231.4218324
431,Land,State,SUR,SUR,Suriname,Suriname,1.47857E+11,2809788.473,146001.1004,2743.870116,4670.163841,138587.0665,97023.36167,10484.64838,38493.0904,87.60982732,31.47721514,41120.51418,10394.39785,94367.10138
432,Land,State,SVK,SVK,Slovakia,Slovakia,1.12675E+11,2338091.072,49106.1518,44852.48224,79.62376112,4174.045795,43325.66313,39.25034206,5741.238323,2150.856881,39.81192778,46291.44521,NA,624.0377727
433,EEZ,200NM,SVN,SVN,Not Applicable,Not Applicable,437280906.9,131241.2145,222.9582043,NA,0.603016383,222.3551879,190.3942676,NA,32.56393671,NA,NA,32.56393671,NA,190.3942676
434,Land,State,SVN,SVN,Slovenia,Slovenia,41584378464,1533078.875,19996.49356,4213.786236,13309.34476,2473.362561,17701.20266,776.2783062,1519.012591,130.5922918,84.3605821,5678.892372,484.6395956,13618.00872
435,EEZ,200NM,SWE,SWE,Not Applicable,Not Applicable,6.09242E+11,52000886.37,157089.4709,139843.3977,NA,17246.07329,142683.806,4.520287161,14401.14462,1938.625116,NA,150371.8123,NA,4779.033491
436,Land,State,SWE,SWE,Sweden,Sweden,2.18131E+12,53701772.59,448830.1084,366625.3673,295.5123451,81909.22875,375098.5285,351.666256,73379.91366,10763.8865,55.24668772,418747.0641,26.86344269,19237.04768
437,Land,State,SWZ,SWZ,Eswatini,Eswatini,21818426866,616303.3866,17369.36983,15947.45219,342.4973093,1079.420335,16302.22418,149.6684937,917.4771549,52.22602075,NA,16772.7823,137.363494,406.9980162
438,EEZ,200NM,SYC,SYC,Not Applicable,Not Applicable,1.37131E+12,6217667.584,1340844.486,1177281.188,196.7835887,163366.5144,1335036.12,2263.361141,3545.004435,833.6679491,4.214577342,1180043.289,1374.714105,158588.6004
439,Land,State,SYC,SYC,Seychelles,Seychelles,501094843.5,770109.348,398.7871287,5.896229413,1.694895664,391.1960036,4.210560784,21.29964726,373.2769206,2.527618347,1.694895664,372.4230177,21.29964726,0.841949718
440,EEZ,200NM,SYR,SYR,Not Applicable,Not Applicable,15465438372,639567.3331,10243.05961,10222.14695,16.01272121,4.899940895,10216.47262,4.175946112,22.41104873,19.61847655,NA,10209.49699,NA,13.94414381
441,Land,State,SYR,SYR,Syrian Arab Republic,Syrian Arab Republic,2.79543E+11,2948959.899,187109.7135,165136.556,12216.88767,9756.2698,159339.1809,11313.73637,16456.79627,7550.788214,1800.006564,175870.5294,134.9762567,1753.413038
442,Land,Non-Self Governing Territory,TCA,TCA,Turks and Caicos Islands,Turks and Caicos Islands (UK),1154834245,863686.9684,987.7881541,71.61107457,54.04022434,862.1368552,48.52989877,49.28178486,889.9764704,43.7525955,11.92042109,904.2887995,7.154918254,20.67141971
443,Land,State,TCD,TCD,Chad,Chad,1.38044E+12,6351703.928,1269961.26,996653.7531,24501.51763,248805.9896,1100372.28,119228.5721,50360.40812,10817.06113,275.4279906,1059732.745,84600.43825,114535.5881
444,EEZ,200NM,TGO,TGO,Not Applicable,Not Applicable,15653709835,842545.3806,15448.59656,15193.59444,2.551231833,252.4508853,15168.89664,57.8467047,221.8532101,67.19577517,NA,15338.90281,NA,42.49797747
445,Land,State,TGO,TGO,Togo,Togo,58687217625,1749226.371,57047.47677,44121.48371,352.3168871,12573.67618,51287.78784,1707.70429,4051.984645,252.1611151,164.1855319,47840.51651,1372.148374,7418.465245
446,EEZ,200NM,THA,THA,Not Applicable,Not Applicable,2.39978E+11,9738588.199,231990.2939,221837.3654,288.9739983,9863.954538,223063.6297,104.3153316,8822.348844,1205.13029,163.3056119,228190.4634,NA,2431.394651
447,EEZ,200NM,THA,THA,Thailand,Thailand,68755799016,2401324.538,66776.33412,65597.41215,60.06204653,1118.85992,65391.40976,0.847300894,1384.077059,276.1743912,44.82957098,66385.15816,NA,70.17199769
448,Land,State,THA,THA,Thailand,Thailand,5.55874E+11,14717842.65,513237.1777,306649.0699,49059.58906,157528.5187,311079.1374,50597.6677,151560.3726,45819.90596,4464.047943,408496.0846,4207.165781,50249.97342
449,Land,State,TJK,TJK,Tadjikistan,Tadjikistan,2.32656E+11,4978573.632,142114.6839,102114.339,28.04092873,39972.30399,102247.1827,49.4798847,39818.02131,627.1018013,1.365008098,140690.9146,35.35690962,759.9455298
450,EEZ,200NM,TKM,TKM,Not Applicable,Not Applicable,1.02417E+11,3040644.006,61188.55377,47169.17342,NA,14019.38035,57797.76453,NA,3390.789248,6.678287765,NA,50546.60609,NA,10635.26939
451,Land,State,TKM,TKM,Turkmenistan,Turkmenistan,8.16018E+11,7063004.929,488835.1476,432696.3589,568.6323886,55570.15636,445375.0907,2713.823969,40746.23298,1725.491595,17.4738154,470644.427,2043.531758,14404.22339
452,EEZ,200NM,TLS,TLS,Not Applicable,Not Applicable,80281055503,2072526.551,77347.27688,27619.41955,40744.78991,8983.06742,75604.13317,155.3528333,1587.790884,70.92634017,333.0881862,28871.56864,16.0537641,48055.63996
453,Land,State,TLS,TLS,Timor-Leste,Timor-Leste,15374313932,1067615.921,14941.1163,8689.774242,2019.468035,4231.874025,3720.199749,6941.653544,4279.26301,5249.1606,535.6388276,7830.047068,1046.6837,279.586107
454,EEZ,200NM,TON,TON,Not Applicable,Not Applicable,7.62908E+11,4688041.445,665816.4679,598527.8932,5910.947927,61377.62672,642267.785,305.911236,23242.77163,207.0933675,4.891749851,621603.1609,54.33671294,43946.98514
455,Land,State,TON,TON,Tonga,Tonga,864442264.4,909034.8608,655.7723828,158.0925275,47.04845809,450.6313972,202.7547451,45.12490462,407.8927331,17.56304604,18.65571721,512.2034514,45.12490462,62.2252636
456,EEZ,200NM,TTO,TTO,Not Applicable,Not Applicable,79948132679,2046222.261,76634.68733,74175.87691,2026.874704,431.9357168,68511.69956,7800.351144,322.6366258,5836.594114,0.838999703,70582.84729,41.99016472,172.4167655
457,Land,State,TTO,TTO,Trinidad and Tobago,Trinidad and Tobago,5367705952,705876.9604,5219.572141,68.82804069,72.14214593,5078.601955,3328.731525,297.2118292,1593.628787,10.07624654,5.871795592,1664.952376,268.6919924,3269.979731
458,EEZ,200NM,TUN,TUN,Not Applicable,Not Applicable,1.52865E+11,4198133.396,99862.07154,76616.01103,15245.06906,8000.991457,89097.97041,4131.544797,6632.556337,1616.551047,5.496801514,84141.51327,NA,14098.51043
459,Land,State,TUN,TUN,Tunisia,Tunisia,2.26851E+11,4168123.528,155089.989,142789.9705,2154.125348,10145.89311,140097.3921,1721.704596,13270.89229,3024.777264,467.0794978,151264.557,1.376334026,332.1988349
460,EEZ,200NM,TUR,TUR,Not Applicable,Not Applicable,4.55728E+11,14320776.15,261887.6472,242513.9592,7361.140688,12012.54727,253643.631,1014.607336,7229.408821,1679.738521,817.4790286,246139.67,441.3493546,12809.41032
461,Land,State,TUR,TUR,Turkey,Turkey,1.29792E+12,13393076.55,780901.1563,608281.79,66174.02925,106445.337,604267.4134,78300.43393,98333.30893,43259.51969,5856.141523,671714.8072,20825.54479,39245.14306
462,EEZ,200NM,TUV,TUV,Not Applicable,Not Applicable,7.73348E+11,5780395.588,751974.5824,749753.7486,399.0382516,1821.795546,749407.3802,615.8771184,1951.325099,616.5111764,17.69885634,751055.859,14.37057514,270.142757
463,Land,State,TUV,TUV,Tuvalu,Tuvalu,42684802.9,248625.5417,33.86641732,0.847700804,NA,33.01871651,2.538030921,NA,31.3283864,NA,NA,32.1760872,NA,1.690330117
464,EEZ,Overlapping claim,TWN; JPN; CHN,TWN; JPN; CHN,Not Applicable,Not Applicable,92557621181,1207174.913,73646.07803,58004.20516,9.238213572,15632.63466,73478.98588,104.5872019,62.50495041,72.95425647,NA,57996.0563,29.33249534,15547.73497
465,EEZ,200NM,TZA,TZA,Not Applicable,Not Applicable,2.47223E+11,5407422.28,241707.7104,227025.1632,6617.699927,8064.847305,231735.083,1535.883111,8436.74432,693.4737172,360.719326,235170.9459,79.17791922,5403.393518
466,Land,State,TZA,TZA,United Republic of Tanzania,United Republic of Tanzania,9.60061E+11,7979304.817,940450.0742,452821.568,230199.5776,257428.9286,677112.5111,48151.27086,215186.2923,25172.66161,1530.803385,653770.0541,10512.95045,249463.6047
467,Land,State,UGA,UGA,Uganda,Uganda,2.43329E+11,2804445.66,241508.2835,123158.158,73811.70268,44538.42283,207958.6857,12888.64748,20660.95025,3789.01967,71.76551229,142961.8281,6096.122756,88589.54746
468,EEZ,Overlapping claim,UKR,UKR,Not Applicable,Not Applicable,2.72209E+11,8893368.872,136013.9101,124847.7323,0.585945268,11165.59182,125672.8072,134.7080566,10206.39479,462.058611,NA,134264.7179,NA,1287.133539
469,Land,State,UKR,UKR,Ukraine,Ukraine,1.39504E+12,15358361.2,599736.5723,564189.4386,936.3663422,34610.76735,550733.1578,29291.17822,19712.23631,30416.73289,30.57257054,552148.8757,179.9391317,16960.45205
470,EEZ,200NM,URY,URY,Not Applicable,Not Applicable,1.85572E+11,4389806.381,121804.339,120299.1328,91.70950623,1413.496701,120060.2626,306.4650062,1437.611402,422.5981692,NA,121171.9338,26.07907164,183.7279683
471,Land,State,URY,URY,Uruguay,Uruguay,2.51805E+11,3319663.816,177417.7511,127498.6943,NA,49919.05679,142630.7448,9946.18687,24840.81945,711.6833026,NA,151203.5204,9658.813582,15843.73377
472,EEZ,Joint regime,URY; ARG,URY; ARG,Not Applicable,Not Applicable,63846292589,1015087.36,41439.53543,41425.0018,2.768304906,11.76533175,41427.77039,NA,11.76504117,NA,1.384297802,41435.38254,NA,2.768595485
473,EEZ,200NM,ASM,USA,Not Applicable,Not Applicable,4.3363E+11,3350470.347,405567.891,383143.9844,162.4961199,22261.41048,381787.6917,84.93874264,23695.26058,4689.146522,0.839535485,397538.4129,6.638234765,3332.853795
474,Land,Non-Self Governing Territory,ASM,USA,American Samoa,American Samoa (USA),223475361.3,200855.0292,196.5084811,43.93438747,2.487339327,150.0867543,58.02702511,3.316492292,135.1649637,8.289673589,NA,164.1782502,1.658246146,22.38231122
475,EEZ,200NM,GUM,USA,Not Applicable,Not Applicable,2.20602E+11,2222350.049,208171.7342,207290.9165,153.3301335,727.4875742,207113.4642,324.9482512,733.3217436,249.9133608,0.832137882,207845.1949,3.332709642,72.46107376
476,Land,Non-Self Governing Territory,GUM,USA,Guam,Guam (USA),584983374.3,192576.9642,561.5893664,415.1852806,NA,146.4040858,343.6162463,64.9136624,153.0594577,81.55251426,NA,465.8944636,4.158908683,9.983479875
477,EEZ,200NM,MNP,USA,Not Applicable,Not Applicable,8.53699E+11,3971476.786,762866.9908,729346.8264,637.3781717,32882.78617,728783.4206,1400.574567,32682.99563,1187.405238,0.819562159,761053.9456,0.820979936,623.999389
478,Land,Territory,MNP,USA,Northern Mariana Islands,Northern Mariana Is. (USA),534351852.6,379023.4872,463.5373477,173.5780204,NA,289.9593273,162.0179926,0.821150876,300.6982043,23.12521172,NA,428.8469521,NA,11.56518386
479,EEZ,200NM,PRI,USA,Not Applicable,Not Applicable,1.71685E+11,3015650.098,154973.6027,149864.7483,3086.184854,2022.669546,146404.1221,6312.565833,2256.914798,3597.181765,30.8772164,151199.2288,9.75935397,136.5555346
480,Land,Territory,PRI,USA,Puerto Rico,Puerto Rico (USA),9996444454,1072450.648,8964.056594,NA,NA,8964.056594,5749.146352,310.8782421,2904.032,NA,NA,2904.032,310.8782421,5749.146352
481,EEZ,200NM,UMI,USA,Not Applicable,Not Applicable,2.07182E+12,11844838.81,1959264.817,1678755.885,464.3872374,280044.5456,1583191.336,1004.112678,375069.3685,124632.3927,14.50698556,1805410.331,139.7427524,29067.84435
482,Land,Territory,UMI,USA,Baker Island,Baker Island (USA),53616802.65,218578.5052,24.06130315,NA,NA,24.06130315,NA,NA,24.06130315,NA,NA,24.06130315,NA,NA
483,EEZ,200NM,USA,USA,Not Applicable,Not Applicable,2.17252E+13,299385363.5,8604833.913,6449835.92,192534.9671,1962463.027,6397164.367,243244.4328,1964425.114,146171.1724,712.5859029,8363179.127,1271.408687,93499.61942
484,Land,State,USA,USA,United States of America,United States of America,2.17311E+13,272171964.8,9465523.978,6867989.657,695492.4206,1902041.9,8437550.932,134896.8755,893076.17,65495.7396,3767.664383,7750300.421,10903.13776,1635057.015
485,EEZ,200NM,VIR,USA,Not Applicable,Not Applicable,42220090481,1575936.252,38171.42273,37008.86431,644.8582443,517.7001748,35916.93294,1638.350872,616.1389198,1151.351727,3.252010877,36954.96186,2.436786497,59.42035398
486,Land,Non-Self Governing Territory,VIR,USA,United States Virgin Islands,United States Virgin Islands (USA),403101194.3,383859.1309,362.289171,41.43382836,10.56091408,310.2944286,102.6465676,96.94220846,162.700395,23.56075626,9.748562563,162.7004333,81.50592343,84.77349548
487,EEZ,Overlapping claim,PRI; DOM,USA; DOM,Not Applicable,Not Applicable,21072606630,892339.0523,18296.85409,18207.08352,89.77056428,NA,18175.54386,121.3102243,NA,31.53966005,NA,18265.31443,NA,NA
